sleeper_id,adp_dd_ppr,pts_std,pts_ppr,pts_half_ppr,pos_adp_dd_ppr,idp_tkl_solo,idp_tkl_ast,idp_tkl,idp_sack,idp_ff,gp,rec_yd,rec_tgt,rec_td,rec_fd,rec_5_9,rec_40p,rec_30_39,rec_20_29,rec_10_19,rec_0_4,rec,bonus_rec_te,xpmiss,xpm,xpa,fgmiss_50p,fgmiss_40_49,fgmiss_30_39,fgm_yds,fgm_50p,fgm_40_49,fgm_30_39,fgm_20_29,fgm,fga,rush_yd,rush_td,rush_fd,rush_att,fum_lost,bonus_rec_rb,idp_int,idp_fum_rec,idp_tkl_loss,bonus_rec_wr,yds_allow_300_349,yds_allow,tkl_loss,safe,sack,pts_allow_14_20,pts_allow,pr_yd,pass_int_td,int,fum_rec,ff,def_td,def_pr_yd,def_kr_yd,def_fum_td,blk_kick,rush_40p,fum,rush_2pt,yds_allow_200_299,st_td,pr_td,def_pr_td,rec_td_40p,rec_2pt,idp_pass_def,idp_int_ret_yd,pass_yd,pass_td_40p,pass_td,pass_sack,pass_int,pass_inc,pass_fd,pass_cmp_40p,pass_cmp,pass_att,pass_2pt,cmp_pct,idp_sack_yd,idp_qb_hit,pr,yds_allow_350_399,pts_allow_21_27,fgm_0_19,def_kr_td,pts_allow_28_34,week,yds_allow_400_449,yahoo_id,yahoo_name,player_id,name,status,position_type,eligible_positions,selected_position,team_id,team_name,shape,scale
2449,10.0,11.15,17.6,14.38,7.0,,,,,,1.0,79.7,9.5,0.54,7.97,1.29,0.65,0.65,1.29,1.94,1.29,6.45,,,,,,,,,,,,,,,0.72,,0.07,0.12,0.06,,,,,6.45,,,,,,,,,,,,,,,,,,,0.06,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,12,,28534,Stefon Diggs,28534,Stefon Diggs,,O,"['WR', 'W/R/T']",WR,9,Deevi from New Delhi,3.664656304692460,4.217188235294120
2449,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,28534,Stefon Diggs,28534,Stefon Diggs,,O,"['WR', 'W/R/T']",WR,9,Deevi from New Delhi,3.664656304692460,4.217188235294120
2449,11.0,10.81,17.06,13.93,8.0,,,,,,1.0,77.25,9.5,0.52,7.73,1.25,0.63,0.63,1.25,1.88,1.25,6.25,,,,,,,,,,,,,,,0.69,,0.07,0.12,0.06,,,,,6.25,,,,,,,,,,,,,,,,,,,0.06,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,14,,28534,Stefon Diggs,28534,Stefon Diggs,,O,"['WR', 'W/R/T']",WR,9,Deevi from New Delhi,3.664656304692460,4.217188235294120
1689,53.0,7.66,12.62,10.14,22.0,,,,,,1.0,53.91,8.3,0.41,5.39,0.99,0.5,0.5,0.99,1.49,0.99,4.95,,,,,,,,,,,,,,,,,,,0.08,,,,,4.95,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,27277,Adam Thielen,27277,Adam Thielen,,O,"['WR', 'W/R/T']",WR,9,Deevi from New Delhi,2.9249953383656000,4.6906057661159700
1689,43.0,7.7,12.68,10.19,18.0,,,,,,1.0,54.17,8.3,0.41,5.42,1.0,0.5,0.5,1.0,1.49,1.0,4.98,,,,,,,,,,,,,,,,,,,0.08,,,,,4.98,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,27277,Adam Thielen,27277,Adam Thielen,,O,"['WR', 'W/R/T']",WR,9,Deevi from New Delhi,2.9249953383656000,4.6906057661159700
1689,32.0,8.42,13.86,11.14,16.0,,,,,,1.0,59.23,8.3,0.45,5.92,1.09,0.54,0.54,1.09,1.63,1.09,5.44,,,,,,,,,,,,,,,,,,,0.09,,,,,5.44,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,27277,Adam Thielen,27277,Adam Thielen,,O,"['WR', 'W/R/T']",WR,9,Deevi from New Delhi,2.9249953383656000,4.6906057661159700
4111,190.0,5.34,5.61,5.48,46.0,,,,,,1.0,2.15,0.4,,0.21,0.06,0.03,0.03,0.06,0.08,0.06,0.28,,,,,,,,,,,,,,,36.23,0.28,3.62,8.4,0.09,0.28,,,,,,,,,,,,,,,,,,,,,,0.09,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,30202,D'Onta Foreman,30202,D'Onta Foreman,Q,O,"['RB', 'W/R/T']",RB,9,Deevi from New Delhi,1.2720028861714000,8.771318822023040
4111,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,30202,D'Onta Foreman,30202,D'Onta Foreman,Q,O,"['RB', 'W/R/T']",RB,9,Deevi from New Delhi,1.2720028861714000,8.771318822023040
4111,194.0,5.45,5.73,5.59,43.0,,,,,,1.0,2.22,0.4,,0.22,0.06,0.03,0.03,0.06,0.09,0.06,0.29,,,,,,,,,,,,,,,36.87,0.29,3.69,8.4,0.09,0.29,,,,,,,,,,,,,,,,,,,,,,0.1,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,30202,D'Onta Foreman,30202,D'Onta Foreman,Q,O,"['RB', 'W/R/T']",RB,9,Deevi from New Delhi,1.2720028861714000,8.771318822023040
8205,49.0,10.94,12.94,11.94,19.0,,,,,,1.0,15.46,2.5,0.08,1.55,0.4,0.2,0.2,0.4,0.6,0.4,2.0,,,,,,,,,,,,,,,59.0,0.53,5.9,14.7,0.08,2.0,,,,,,,,,,,,,,,,,,,29.47,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,34207,Isiah Pacheco,34207,Isiah Pacheco,,O,"['RB', 'W/R/T']",RB,9,Deevi from New Delhi,4.505315512421700,2.532564027656050
8205,30.0,11.36,13.3,12.33,16.0,,,,,,1.0,15.01,2.5,0.08,1.5,0.39,0.19,0.19,0.39,0.58,0.39,1.94,,,,,,,,,,,,,,,64.6,0.51,6.46,14.7,0.07,1.94,,,,,,,,,,,,,,,,,,,28.61,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,34207,Isiah Pacheco,34207,Isiah Pacheco,,O,"['RB', 'W/R/T']",RB,9,Deevi from New Delhi,4.505315512421700,2.532564027656050
8205,54.0,11.4,13.36,12.38,19.0,,,,,,1.0,15.07,2.5,0.08,1.51,0.39,0.2,0.2,0.39,0.59,0.39,1.95,,,,,,,,,,,,,,,64.88,0.51,6.49,14.7,0.07,1.95,,,,,,,,,,,,,,,,,,,28.73,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,34207,Isiah Pacheco,34207,Isiah Pacheco,,O,"['RB', 'W/R/T']",RB,9,Deevi from New Delhi,4.505315512421700,2.532564027656050
4033,80.0,5.25,8.67,6.96,11.0,,,,,,1.0,36.89,5.4,0.26,3.69,0.68,0.34,0.34,0.68,1.03,0.68,3.42,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,30142,David Njoku,30142,David Njoku,,O,"['TE', 'W/R/T']",TE,9,Deevi from New Delhi,3.962024579361920,1.9131632952213400
4033,64.0,5.45,9.01,7.23,7.0,,,,,,1.0,38.33,5.4,0.27,3.83,0.71,0.36,0.36,0.71,1.07,0.71,3.56,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,30142,David Njoku,30142,David Njoku,,O,"['TE', 'W/R/T']",TE,9,Deevi from New Delhi,3.962024579361920,1.9131632952213400
4033,69.0,5.86,9.68,7.77,8.0,,,,,,1.0,41.2,5.4,0.29,4.12,0.76,0.38,0.38,0.76,1.15,0.76,3.82,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,30142,David Njoku,30142,David Njoku,,O,"['TE', 'W/R/T']",TE,9,Deevi from New Delhi,3.962024579361920,1.9131632952213400
5872,63.0,8.15,12.26,10.21,28.0,,,,,,1.0,46.0,6.1,0.29,4.6,0.82,0.41,0.41,0.82,1.23,0.82,4.11,,,,,,,,,,,,,,,12.04,0.12,1.2,2.23,0.06,,,,,4.11,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,31868,Deebo Samuel,31868,Deebo Samuel,,O,"['WR', 'W/R/T']",W/R/T,9,Deevi from New Delhi,1.818394630048370,5.7262047676213400
5872,49.0,8.57,12.47,10.52,23.0,,,,,,1.0,51.95,6.1,0.28,5.19,0.78,0.39,0.39,0.78,1.17,0.78,3.9,,,,,,,,,,,,,,,11.43,0.11,1.14,2.12,0.06,,,,,3.9,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,31868,Deebo Samuel,31868,Deebo Samuel,,O,"['WR', 'W/R/T']",W/R/T,9,Deevi from New Delhi,1.818394630048370,5.7262047676213400
5872,44.0,8.95,13.02,10.99,21.0,,,,,,1.0,54.26,6.1,0.29,5.43,0.82,0.41,0.41,0.82,1.22,0.82,4.08,,,,,,,,,,,,,,,11.93,0.12,1.19,2.21,0.06,,,,,4.08,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,31868,Deebo Samuel,31868,Deebo Samuel,,O,"['WR', 'W/R/T']",W/R/T,9,Deevi from New Delhi,1.818394630048370,5.7262047676213400
6820,224.0,3.17,4.25,3.71,54.0,,,,,,1.0,8.26,1.3,0.07,0.83,0.22,0.11,0.11,0.22,0.32,0.22,1.08,,,,,,,,,,,,,,,12.66,0.11,1.27,2.8,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,32702,Clyde Edwards-Helaire,32702,Clyde Edwards-Helaire,,O,"['RB', 'W/R/T']",BN,9,Deevi from New Delhi,0.5965281647986460,4.74970588235294
6820,185.0,2.91,3.97,3.43,43.0,,,,,,1.0,8.0,1.3,0.07,0.8,0.21,0.11,0.11,0.21,0.32,0.21,1.06,,,,,,,,,,,,,,,10.85,0.1,1.09,2.5,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,32702,Clyde Edwards-Helaire,32702,Clyde Edwards-Helaire,,O,"['RB', 'W/R/T']",BN,9,Deevi from New Delhi,0.5965281647986460,4.74970588235294
6820,306.0,1.77,2.26,2.01,65.0,,,,,,1.0,3.71,0.6,0.03,0.37,0.1,0.05,0.05,0.1,0.15,0.1,0.49,,,,,,,,,,,,,,,7.84,0.07,0.78,1.8,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,32702,Clyde Edwards-Helaire,32702,Clyde Edwards-Helaire,,O,"['RB', 'W/R/T']",BN,9,Deevi from New Delhi,0.5965281647986460,4.74970588235294
6845,240.0,3.11,3.89,3.5,57.0,,,,,,1.0,6.3,1.1,,0.63,0.16,0.08,0.08,0.16,0.23,0.16,0.78,,,,,,,,,,,,,,,16.98,0.13,1.7,4.1,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,32756,Zack Moss,32756,Zack Moss,,O,"['RB', 'W/R/T']",BN,9,Deevi from New Delhi,1.7427058230881300,7.650937500000000
6845,192.0,2.96,3.71,3.34,45.0,,,,,,1.0,6.05,1.1,,0.61,0.15,0.07,0.07,0.15,0.22,0.15,0.74,,,,,,,,,,,,,,,16.3,0.12,1.63,4.1,,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,32756,Zack Moss,32756,Zack Moss,,O,"['RB', 'W/R/T']",BN,9,Deevi from New Delhi,1.7427058230881300,7.650937500000000
6845,256.0,2.88,3.6,3.24,54.0,,,,,,1.0,5.88,1.1,,0.59,0.14,0.07,0.07,0.14,0.22,0.14,0.72,,,,,,,,,,,,,,,15.85,0.12,1.58,4.1,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,32756,Zack Moss,32756,Zack Moss,,O,"['RB', 'W/R/T']",BN,9,Deevi from New Delhi,1.7427058230881300,7.650937500000000
6943,90.0,7.38,10.56,8.97,39.0,,,,,,1.0,48.58,5.5,0.43,4.86,0.64,0.32,0.32,0.64,0.95,0.64,3.18,,,,,,,,,,,,,,,0.79,,0.08,0.12,0.06,,,,,3.18,,,,,,,,,,,,,,,,,,,0.06,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,12,,32798,Gabe Davis,32798,Gabe Davis,,O,"['WR', 'W/R/T']",BN,9,Deevi from New Delhi,2.095155376078050,5.053987408184680
6943,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,32798,Gabe Davis,32798,Gabe Davis,,O,"['WR', 'W/R/T']",BN,9,Deevi from New Delhi,2.095155376078050,5.053987408184680
6943,92.0,7.16,10.24,8.7,42.0,,,,,,1.0,47.09,5.5,0.41,4.71,0.62,0.31,0.31,0.62,0.92,0.62,3.08,,,,,,,,,,,,,,,0.77,,0.08,0.12,0.06,,,,,3.08,,,,,,,,,,,,,,,,,,,0.06,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,14,,32798,Gabe Davis,32798,Gabe Davis,,O,"['WR', 'W/R/T']",BN,9,Deevi from New Delhi,2.095155376078050,5.053987408184680
5022,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,31019,Dallas Goedert,31019,Dallas Goedert,O,O,"['TE', 'W/R/T', 'IR']",BN,9,Deevi from New Delhi,1.9778149853495200,4.55047619047619
5022,53.0,6.38,10.06,8.22,5.0,,,,,,1.0,42.41,5.1,0.36,4.24,0.74,0.37,0.37,0.74,1.1,0.74,3.68,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,31019,Dallas Goedert,31019,Dallas Goedert,O,O,"['TE', 'W/R/T', 'IR']",BN,9,Deevi from New Delhi,1.9778149853495200,4.55047619047619
5022,65.0,6.24,9.84,8.04,7.0,,,,,,1.0,41.49,5.1,0.35,4.15,0.72,0.36,0.36,0.72,1.08,0.72,3.6,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,31019,Dallas Goedert,31019,Dallas Goedert,O,O,"['TE', 'W/R/T', 'IR']",BN,9,Deevi from New Delhi,1.9778149853495200,4.55047619047619
2197,105.0,6.72,9.78,8.25,45.0,,,,,,1.0,46.0,4.4,0.36,4.6,0.61,0.31,0.31,0.61,0.92,0.61,3.06,,,,,,,,,,,,,,,0.56,,0.06,0.09,0.05,,,,,3.06,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,27548,Brandin Cooks,27548,Brandin Cooks,,O,"['WR', 'W/R/T']",BN,9,Deevi from New Delhi,0.8856136903299760,9.133653846153850
2197,117.0,5.09,7.94,6.52,51.0,,,,,,1.0,38.27,4.4,0.22,3.83,0.57,0.29,0.29,0.57,0.86,0.57,2.85,,,,,,,,,,,,,,,0.52,,0.05,0.09,0.04,,,,,2.85,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,27548,Brandin Cooks,27548,Brandin Cooks,,O,"['WR', 'W/R/T']",BN,9,Deevi from New Delhi,0.8856136903299760,9.133653846153850
2197,140.0,4.84,7.55,6.19,62.0,,,,,,1.0,36.37,4.4,0.21,3.64,0.54,0.27,0.27,0.54,0.81,0.54,2.71,,,,,,,,,,,,,,,0.49,,0.05,0.08,0.04,,,,,2.71,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,27548,Brandin Cooks,27548,Brandin Cooks,,O,"['WR', 'W/R/T']",BN,9,Deevi from New Delhi,0.8856136903299760,9.133653846153850
4149,205.0,4.27,5.03,4.65,50.0,,,,,,1.0,5.84,1.0,0.04,0.58,0.15,0.08,0.08,0.15,0.23,0.15,0.76,,,,,,,,,,,,,,,23.76,0.19,2.38,5.9,0.03,0.76,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,30247,Jamaal Williams,30247,Jamaal Williams,,O,"['RB', 'W/R/T']",BN,9,Deevi from New Delhi,2.74001665225606,1.1252972972973000
4149,181.0,3.69,4.3,3.99,42.0,,,,,,1.0,4.64,0.8,0.03,0.46,0.12,0.06,0.06,0.12,0.18,0.12,0.61,,,,,,,,,,,,,,,20.85,0.17,2.08,5.2,0.03,0.61,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,30247,Jamaal Williams,30247,Jamaal Williams,,O,"['RB', 'W/R/T']",BN,9,Deevi from New Delhi,2.74001665225606,1.1252972972973000
4149,227.0,3.87,4.51,4.19,51.0,,,,,,1.0,4.88,0.8,0.03,0.49,0.13,0.06,0.06,0.13,0.19,0.13,0.64,,,,,,,,,,,,,,,21.88,0.18,2.19,5.2,0.03,0.64,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,30247,Jamaal Williams,30247,Jamaal Williams,,O,"['RB', 'W/R/T']",BN,9,Deevi from New Delhi,2.74001665225606,1.1252972972973000
BAL,999.0,6.61,6.61,6.61,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,330.83,4.61,0.06,2.14,,21.25,12.04,0.06,0.71,0.49,0.81,0.12,52.59,40.55,0.06,0.06,,,,,0.06,0.06,0.06,,,,,,,,,,,,,,,,,,,,,1.0,,,,12,,100033,Baltimore,100033,Baltimore,,DT,['DEF'],DEF,9,Deevi from New Delhi,4.087324861518410,2.491071428571430
BAL,999.0,7.31,7.31,7.31,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,304.92,4.91,0.06,2.39,1.0,20.25,12.83,0.06,0.8,0.55,0.86,0.12,56.07,43.23,0.06,0.06,,,,,0.06,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,14,,100033,Baltimore,100033,Baltimore,,DT,['DEF'],DEF,9,Deevi from New Delhi,4.087324861518410,2.491071428571430
7608,116.0,7.79,9.48,8.64,34.0,,,,,,1.0,13.29,2.7,0.07,1.33,0.34,0.17,0.17,0.34,0.51,0.34,1.69,,,,,,,,,,,,,,,45.08,0.27,4.51,10.8,0.06,1.69,,,,,,,,,,,,,,,,,,,,,,0.05,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,33605,Khalil Herbert,33605,Khalil Herbert,,O,"['RB', 'W/R/T']",IR,9,Deevi from New Delhi,1.9260416666666700,4.4651162790697700
7608,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,33605,Khalil Herbert,33605,Khalil Herbert,,O,"['RB', 'W/R/T']",IR,9,Deevi from New Delhi,1.9260416666666700,4.4651162790697700
7608,113.0,8.08,9.83,8.96,29.0,,,,,,1.0,13.78,2.7,0.08,1.38,0.35,0.18,0.18,0.35,0.53,0.35,1.75,,,,,,,,,,,,,,,46.75,0.28,4.67,10.8,0.06,1.75,,,,,,,,,,,,,,,,,,,,,,0.06,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,33605,Khalil Herbert,33605,Khalil Herbert,,O,"['RB', 'W/R/T']",IR,9,Deevi from New Delhi,1.9260416666666700,4.4651162790697700
4881,29.0,23.0,23.0,23.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,59.3,0.37,5.93,9.5,0.23,,,,,,,,,,,,,,,,,,,,,0.06,,0.06,0.59,0.06,,,,,,,,,212.46,0.12,1.33,1.97,0.64,9.68,21.25,0.41,18.12,27.8,0.06,65.18,,,,,,,,,12,,31002,Lamar Jackson,31002,Lamar Jackson,,O,['QB'],QB,10,The William Bears,4.983843901535960,3.8695944187800500
4881,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,31002,Lamar Jackson,31002,Lamar Jackson,,O,['QB'],QB,10,The William Bears,4.983843901535960,3.8695944187800500
4881,22.0,23.29,23.29,23.29,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,60.06,0.37,6.01,9.5,0.24,,,,,,,,,,,,,,,,,,,,,0.06,,0.06,0.59,0.06,,,,,,,,,215.17,0.12,1.35,1.99,0.64,9.45,21.52,0.41,18.35,27.8,0.06,66.01,,,,,,,,,14,,31002,Lamar Jackson,31002,Lamar Jackson,,O,['QB'],QB,10,The William Bears,4.983843901535960,3.8695944187800500
7547,4.0,11.64,19.04,15.34,2.0,,,,,,1.0,80.87,9.4,0.55,8.09,1.48,0.74,0.74,1.48,2.22,1.48,7.4,,,,,,,,,,,,,,,3.95,,0.4,0.64,0.07,,,,,7.4,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,33500,Amon-Ra St. Brown,33500,Amon-Ra St. Brown,,O,"['WR', 'W/R/T']",WR,10,The William Bears,11.864344404384300,1.4572140102827800
7547,10.0,9.72,16.08,12.9,6.0,,,,,,1.0,69.55,8.5,0.42,6.96,1.27,0.64,0.64,1.27,1.91,1.27,6.36,,,,,,,,,,,,,,,3.39,,0.34,0.55,0.06,,,,,6.36,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,33500,Amon-Ra St. Brown,33500,Amon-Ra St. Brown,,O,"['WR', 'W/R/T']",WR,10,The William Bears,11.864344404384300,1.4572140102827800
7547,15.0,9.59,15.87,12.73,9.0,,,,,,1.0,68.66,8.5,0.42,6.87,1.26,0.63,0.63,1.26,1.88,1.26,6.28,,,,,,,,,,,,,,,3.35,,0.33,0.54,0.06,,,,,6.28,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,33500,Amon-Ra St. Brown,33500,Amon-Ra St. Brown,,O,"['WR', 'W/R/T']",WR,10,The William Bears,11.864344404384300,1.4572140102827800
6803,25.0,9.89,14.79,12.34,12.0,,,,,,1.0,68.13,7.2,0.49,6.81,0.98,0.49,0.49,0.98,1.47,0.98,4.9,,,,,,,,,,,,,,,2.72,,0.27,0.49,0.07,,,,,4.9,,,,,,,,,,,,,,,,,,,0.07,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,12,,32695,Brandon Aiyuk,32695,Brandon Aiyuk,,O,"['WR', 'W/R/T']",WR,10,The William Bears,3.281531715878350,4.354335147744950
6803,44.0,8.47,12.67,10.57,19.0,,,,,,1.0,58.39,6.5,0.42,5.84,0.84,0.42,0.42,0.84,1.26,0.84,4.2,,,,,,,,,,,,,,,2.34,,0.23,0.42,0.06,,,,,4.2,,,,,,,,,,,,,,,,,,,0.06,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,13,,32695,Brandon Aiyuk,32695,Brandon Aiyuk,,O,"['WR', 'W/R/T']",WR,10,The William Bears,3.281531715878350,4.354335147744950
6803,40.0,8.85,13.23,11.04,19.0,,,,,,1.0,60.99,6.5,0.44,6.1,0.88,0.44,0.44,0.88,1.31,0.88,4.38,,,,,,,,,,,,,,,2.44,,0.24,0.44,0.06,,,,,4.38,,,,,,,,,,,,,,,,,,,0.06,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,14,,32695,Brandon Aiyuk,32695,Brandon Aiyuk,,O,"['WR', 'W/R/T']",WR,10,The William Bears,3.281531715878350,4.354335147744950
9509,22.0,11.69,15.01,13.35,7.0,,,,,,1.0,29.0,4.6,0.15,2.9,0.66,0.33,0.33,0.66,1.0,0.66,3.32,,,,,,,,,,,,,,,50.0,0.5,5.0,13.5,0.11,3.32,,,,,,,,,,,,,,,,,,,,,,0.1,0.16,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,40055,Bijan Robinson,40055,Bijan Robinson,,O,"['RB', 'W/R/T']",RB,10,The William Bears,3.708433899540050,3.1414878397711000
9509,15.0,11.79,15.12,13.46,6.0,,,,,,1.0,25.33,4.6,0.15,2.53,0.67,0.33,0.33,0.67,1.0,0.67,3.34,,,,,,,,,,,,,,,58.03,0.44,5.8,13.5,0.11,3.34,,,,,,,,,,,,,,,,,,,,,,0.1,0.16,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,40055,Bijan Robinson,40055,Bijan Robinson,,O,"['RB', 'W/R/T']",RB,10,The William Bears,3.708433899540050,3.1414878397711000
9509,18.0,12.6,16.17,14.38,5.0,,,,,,1.0,27.07,4.6,0.16,2.71,0.71,0.36,0.36,0.71,1.07,0.71,3.57,,,,,,,,,,,,,,,62.03,0.47,6.2,13.5,0.12,3.57,,,,,,,,,,,,,,,,,,,,,,0.11,0.17,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,40055,Bijan Robinson,40055,Bijan Robinson,,O,"['RB', 'W/R/T']",RB,10,The William Bears,3.708433899540050,3.1414878397711000
5967,12.0,12.51,16.28,14.39,3.0,,,,,,1.0,29.27,4.3,0.15,2.93,0.75,0.38,0.38,0.75,1.13,0.75,3.77,,,,,,,,,,,,,,,57.2,0.52,5.72,14.3,0.08,3.77,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,31960,Tony Pollard,31960,Tony Pollard,,O,"['RB', 'W/R/T']",RB,10,The William Bears,4.347574965673030,2.6313519813519800
5967,13.0,12.0,15.24,13.62,4.0,,,,,,1.0,25.1,3.9,0.13,2.51,0.65,0.32,0.32,0.65,0.97,0.65,3.23,,,,,,,,,,,,,,,61.75,0.45,6.18,13.0,0.06,3.23,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,31960,Tony Pollard,31960,Tony Pollard,,O,"['RB', 'W/R/T']",RB,10,The William Bears,4.347574965673030,2.6313519813519800
5967,36.0,11.41,14.48,12.94,13.0,,,,,,1.0,23.85,3.9,0.12,2.39,0.61,0.31,0.31,0.61,0.92,0.61,3.07,,,,,,,,,,,,,,,58.68,0.42,5.87,13.0,0.06,3.07,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,31960,Tony Pollard,31960,Tony Pollard,,O,"['RB', 'W/R/T']",RB,10,The William Bears,4.347574965673030,2.6313519813519800
