player_id,adp_dd_ppr,pts_std,pts_ppr,pts_half_ppr,pos_adp_dd_ppr,idp_tkl_solo,idp_tkl_ast,idp_tkl,idp_sack,idp_ff,gp,rush_yd,rush_fd,rush_att,rec_yd,rec_tgt,rec_td,rec_fd,rec_5_9,rec_40p,rec_30_39,rec_20_29,rec_10_19,rec_0_4,rec,bonus_rec_wr,bonus_rec_te,xpmiss,xpm,xpa,fgmiss_50p,fgmiss_40_49,fgmiss_30_39,fgm_yds,fgm_50p,fgm_40_49,fgm_30_39,fgm_20_29,fgm,fga,rush_td,fum_lost,bonus_rec_rb,idp_int,idp_fum_rec,idp_tkl_loss,yds_allow_300_349,yds_allow,tkl_loss,safe,sack,pts_allow_14_20,pts_allow,pr_yd,pass_int_td,int,fum_rec,ff,def_td,def_pr_yd,def_kr_yd,def_fum_td,blk_kick,rush_40p,fum,rush_2pt,yds_allow_200_299,st_td,pr_td,def_pr_td,rec_td_40p,rec_2pt,idp_pass_def,idp_int_ret_yd,pass_yd,pass_td_40p,pass_td,pass_sack,pass_int,pass_inc,pass_fd,pass_cmp_40p,pass_cmp,pass_att,pass_2pt,cmp_pct,idp_sack_yd,idp_qb_hit,pr,yds_allow_350_399,pts_allow_21_27,fgm_0_19,def_kr_td,pts_allow_28_34,Week,yds_allow_400_449,sleeper_id,yahoo_id,yahoo_name
10859,43.0,5.9,10.46,8.18,5.0,,,,,,1.0,,,,41.0,6.2,0.3,4.1,0.91,0.46,0.46,0.91,1.37,0.91,4.56,,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,10859,40064.0,Sam LaPorta
10859,28.0,6.95,11.27,9.11,3.0,,,,,,1.0,,,,46.82,6.2,0.38,4.68,0.86,0.43,0.43,0.86,1.3,0.86,4.32,,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,10859,40064.0,Sam LaPorta
10859,45.0,6.87,11.13,9.0,4.0,,,,,,1.0,,,,46.22,6.2,0.37,4.62,0.85,0.43,0.43,0.85,1.28,0.85,4.26,,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,10859,40064.0,Sam LaPorta
6801,75.0,7.29,11.56,9.42,34.0,,,,,,1.0,0.25,0.03,0.05,52.0,6.4,0.36,5.2,0.85,0.43,0.43,0.85,1.28,0.85,4.27,4.27,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,12,,6801,32703.0,Tee Higgins
6801,67.0,7.14,11.0,9.07,31.0,,,,,,1.0,0.23,0.02,0.05,52.56,6.4,0.33,5.26,0.77,0.39,0.39,0.77,1.16,0.77,3.86,3.86,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,13,,6801,32703.0,Tee Higgins
6801,43.0,8.49,13.07,10.78,20.0,,,,,,1.0,0.28,0.03,0.06,62.49,6.4,0.39,6.25,0.92,0.46,0.46,0.92,1.38,0.92,4.59,4.59,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,14,,6801,32703.0,Tee Higgins
11262,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,11262,40497.0,Damien Caffrey
11262,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,11262,40497.0,Damien Caffrey
11262,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,11262,40497.0,Damien Caffrey
5781,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,5781,31777.0,Malik Turner
5781,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,5781,31777.0,Malik Turner
5781,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,5781,31777.0,Malik Turner
6849,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,6849,,
6849,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,6849,,
6849,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,6849,,
6797,81.0,19.74,19.74,19.74,10.0,,,,,,1.0,9.62,0.96,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.22,,,,,,,,,,,,,0.06,,,,,,,0.06,,,0.56,,,,,,,,,,251.6,0.28,1.73,1.96,0.67,10.99,25.16,0.56,23.01,34.0,0.11,67.69,,,,,,,,,12,,6797,32676.0,Justin Herbert
6797,68.0,19.74,19.74,19.74,7.0,,,,,,1.0,9.62,0.96,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.22,,,,,,,,,,,,,0.06,,,,,,,0.06,,,0.56,,,,,,,,,,251.6,0.28,1.73,1.96,0.67,10.99,25.16,0.56,23.01,34.0,0.11,67.69,,,,,,,,,13,,6797,32676.0,Justin Herbert
6797,67.0,20.09,20.09,20.09,7.0,,,,,,1.0,9.79,0.98,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.23,,,,,,,,,,,,,0.06,,,,,,,0.06,,,0.57,,,,,,,,,,255.98,0.28,1.76,1.99,0.68,10.58,25.6,0.57,23.42,34.0,0.11,68.87,,,,,,,,,14,,6797,32676.0,Justin Herbert
8117,226.0,2.56,4.16,3.36,94.0,,,,,,1.0,,,,18.97,2.2,0.11,1.9,0.32,0.16,0.16,0.32,0.48,0.32,1.6,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,8117,34044.0,Jalen Tolbert
8117,247.0,1.54,2.51,2.02,94.0,,,,,,1.0,,,,11.5,1.4,0.06,1.15,0.19,0.1,0.1,0.19,0.29,0.19,0.97,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,8117,34044.0,Jalen Tolbert
8117,273.0,1.46,2.38,1.92,113.0,,,,,,1.0,,,,10.93,1.4,0.06,1.09,0.18,0.09,0.09,0.18,0.28,0.18,0.92,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,8117,34044.0,Jalen Tolbert
11382,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,11382,40642.0,Dontay Demus Jr.
11382,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,11382,40642.0,Dontay Demus Jr.
11382,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,11382,40642.0,Dontay Demus Jr.
7839,999.0,8.07,8.07,8.07,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,0.11,2.51,2.62,0.1,0.1,0.05,64.8,0.26,0.47,0.47,0.36,1.57,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,7839,33537.0,Evan McPherson
7839,999.0,8.28,8.28,8.28,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,0.11,2.56,2.67,0.11,0.11,0.05,66.48,0.27,0.48,0.48,0.37,1.6,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,7839,33537.0,Evan McPherson
7839,999.0,9.84,9.84,9.84,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,0.13,3.05,3.17,0.13,0.13,0.06,79.03,0.32,0.57,0.57,0.44,1.9,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,7839,33537.0,Evan McPherson
LV,999.0,5.09,5.09,5.09,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.73,3.54,0.05,1.85,,26.0,8.77,0.05,0.54,0.44,0.46,0.1,50.42,41.65,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,12,,LV,100013.0,Las Vegas
LV,999.0,5.95,5.95,5.95,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.6,4.32,0.06,2.13,,22.0,10.7,0.06,0.63,0.5,0.56,0.13,61.52,50.81,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,14,,LV,100013.0,Las Vegas
7587,306.0,1.21,1.82,1.51,123.0,,,,,,1.0,,,,8.23,1.2,0.06,0.82,0.12,0.06,0.06,0.12,0.18,0.12,0.61,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,7587,,
7587,264.0,1.25,1.88,1.56,103.0,,,,,,1.0,,,,8.51,1.2,0.07,0.85,0.13,0.06,0.06,0.13,0.19,0.13,0.63,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,7587,,
7587,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,7587,,
8125,314.0,1.03,1.66,1.34,129.0,,,,,,1.0,,,,6.82,1.1,0.06,0.68,0.13,0.06,0.06,0.13,0.19,0.13,0.63,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,8125,34094.0,Calvin Austin III
8125,266.0,1.13,1.82,1.47,105.0,,,,,,1.0,,,,7.5,1.1,0.06,0.75,0.14,0.07,0.07,0.14,0.21,0.14,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,8125,34094.0,Calvin Austin III
8125,297.0,1.17,1.89,1.53,121.0,,,,,,1.0,,,,7.77,1.1,0.07,0.78,0.14,0.07,0.07,0.14,0.22,0.14,0.72,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,8125,34094.0,Calvin Austin III
8177,246.0,0.51,1.11,0.81,64.0,,,,,,1.0,,,,5.1,0.8,,0.51,0.12,0.06,0.06,0.12,0.18,0.12,0.6,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,8177,34154.0,Grant Calcaterra
8177,999.0,,,,77.0,,,,,,1.0,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,8177,34154.0,Grant Calcaterra
8177,999.0,,,,86.0,,,,,,1.0,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,8177,34154.0,Grant Calcaterra
8174,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,8174,,
8174,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,8174,,
8174,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,8174,,
7564,13.0,10.34,16.1,13.22,9.0,,,,,,1.0,2.42,0.24,0.41,77.0,8.8,0.4,7.7,1.15,0.58,0.58,1.15,1.73,1.15,5.76,5.76,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,12,,7564,33393.0,Ja'Marr Chase
7564,11.0,10.64,15.85,13.25,7.0,,,,,,1.0,2.18,0.22,0.4,74.47,8.8,0.5,7.45,1.04,0.52,0.52,1.04,1.56,1.04,5.21,5.21,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,13,,7564,33393.0,Ja'Marr Chase
7564,4.0,12.65,18.85,15.75,3.0,,,,,,1.0,2.6,0.26,0.47,88.53,8.8,0.59,8.85,1.24,0.62,0.62,1.24,1.86,1.24,6.19,6.19,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,0.12,0.06,,,,,,,,,,,,,,,,,,,,,,,14,,7564,33393.0,Ja'Marr Chase
SEA,999.0,5.5,5.5,5.5,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.05,3.36,0.05,2.0,,25.0,9.46,0.05,0.66,0.43,0.53,0.1,43.37,33.91,0.05,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,12,,SEA,100026.0,Seattle
SEA,999.0,5.33,5.33,5.33,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,337.4,3.36,0.05,1.91,,26.25,9.45,0.05,0.64,0.41,0.53,0.1,43.32,33.87,0.05,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,13,,SEA,100026.0,Seattle
SEA,999.0,5.93,5.93,5.93,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,321.62,3.9,0.05,2.15,,24.5,10.98,0.05,0.72,0.46,0.62,0.1,50.34,39.36,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,14,,SEA,100026.0,Seattle
956,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,956,24815.0,Mark Ingram II
956,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,956,24815.0,Mark Ingram II
956,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,956,24815.0,Mark Ingram II
6171,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,6171,32367.0,Cody Thompson
6171,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,6171,32367.0,Cody Thompson
6171,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,6171,32367.0,Cody Thompson
3286,328.0,0.8,1.16,0.98,138.0,,,,,,1.0,,,,4.38,0.6,0.06,0.44,0.07,0.04,0.04,0.07,0.11,0.07,0.36,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,12,,3286,,
3286,335.0,0.1,0.16,0.13,144.0,,,,,,1.0,,,,0.67,0.1,0.01,0.07,0.01,0.01,0.01,0.01,0.02,0.01,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,13,,3286,,
3286,359.0,0.1,0.16,0.13,164.0,,,,,,1.0,,,,0.68,0.1,0.01,0.07,0.01,0.01,0.01,0.01,0.02,0.01,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,14,,3286,,
ARI,999.0,6.17,6.17,6.17,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,303.78,4.12,0.07,2.14,,23.0,10.7,0.07,0.65,0.52,0.58,0.14,63.85,53.16,0.07,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,12,,ARI,100022.0,Arizona
ARI,999.0,6.27,6.27,6.27,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.85,4.16,0.07,2.19,,21.25,10.79,0.07,0.67,0.52,0.59,0.14,64.42,53.63,0.07,0.07,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,13,,ARI,100022.0,Arizona
4046,14.0,24.64,24.64,24.64,2.0,,,,,,1.0,21.73,2.17,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.18,,,,,,,,,,,,,0.06,,,,,,,,,,0.55,,,,,,,,,,289.94,0.31,2.1,1.79,0.74,10.48,28.99,0.62,23.92,34.4,0.12,69.52,,,,,,,,,12,,4046,30123.0,Patrick Mahomes
4046,12.0,24.63,24.63,24.63,1.0,,,,,,1.0,21.1,2.11,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.18,,,,,,,,,,,,,0.06,,,,,,,,,,0.54,,,,,,,,,,281.5,0.3,2.21,1.74,0.72,11.18,28.15,0.6,23.22,34.4,0.12,67.5,,,,,,,,,13,,4046,30123.0,Patrick Mahomes
4046,13.0,24.73,24.73,24.73,1.0,,,,,,1.0,21.19,2.12,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.18,,,,,,,,,,,,,0.06,,,,,,,,,,0.54,,,,,,,,,,282.71,0.3,2.22,1.74,0.72,11.08,28.27,0.6,23.32,34.4,0.12,67.79,,,,,,,,,14,,4046,30123.0,Patrick Mahomes
8131,109.0,4.28,7.11,5.69,14.0,,,,,,1.0,,,,30.75,3.9,0.2,3.08,0.57,0.28,0.28,0.57,0.85,0.57,2.83,,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,8131,34095.0,Isaiah Likely
8131,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,8131,34095.0,Isaiah Likely
8131,97.0,5.03,7.98,6.5,13.0,,,,,,1.0,,,,31.96,3.9,0.31,3.2,0.59,0.3,0.3,0.59,0.89,0.59,2.95,,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,8131,34095.0,Isaiah Likely
10867,263.0,2.02,3.13,2.57,103.0,,,,,,1.0,,,,14.08,2.1,0.1,1.41,0.22,0.11,0.11,0.22,0.33,0.22,1.11,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,10867,40452.0,Jake Bobo
10867,219.0,2.06,3.21,2.63,87.0,,,,,,1.0,,,,14.42,2.1,0.1,1.44,0.23,0.11,0.11,0.23,0.34,0.23,1.14,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,10867,40452.0,Jake Bobo
10867,234.0,2.13,3.31,2.72,96.0,,,,,,1.0,,,,14.89,2.1,0.11,1.49,0.24,0.12,0.12,0.24,0.35,0.24,1.18,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,10867,40452.0,Jake Bobo
11280,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,11280,40519.0,Brady Russell
11280,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,11280,40519.0,Brady Russell
11280,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,11280,40519.0,Brady Russell
1339,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,1339,26658.0,Zach Ertz
1339,84.0,4.29,7.6,5.95,12.0,,,,,,1.0,,,,32.09,5.1,0.18,3.21,0.66,0.33,0.33,0.66,0.99,0.66,3.31,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1339,26658.0,Zach Ertz
1339,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,1339,26658.0,Zach Ertz
1049,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,1049,25718.0,Ryan Tannehill
1049,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1049,25718.0,Ryan Tannehill
1049,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,1049,25718.0,Ryan Tannehill
4082,150.0,4.79,7.62,6.2,66.0,,,,,,1.0,6.26,0.63,1.11,29.01,4.3,0.16,2.9,0.57,0.28,0.28,0.57,0.85,0.57,2.83,2.83,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,4082,30153.0,Curtis Samuel
4082,104.0,5.47,8.7,7.09,47.0,,,,,,1.0,7.12,0.71,1.28,32.99,4.8,0.18,3.3,0.65,0.32,0.32,0.65,0.97,0.65,3.23,3.23,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,4082,30153.0,Curtis Samuel
4082,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,4082,30153.0,Curtis Samuel
11046,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,11046,40263.0,Colton Dowell
11046,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,11046,40263.0,Colton Dowell
11046,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,11046,40263.0,Colton Dowell
7842,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,7842,,
7842,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,7842,,
7842,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,7842,,
4491,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,4491,,
4491,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,4491,,
4491,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,4491,,
11225,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,11225,40463.0,Noah Gindorff
